,KPI Source/Customer,Measure,score_mean,score_median,score_mode,score_quartile_1,score_quartile_2,score_quartile_3,score_min,score_max,measure_value_mean,measure_value_median,measure_value_mode,measure_value_quartile_1,measure_value_quartile_2,measure_value_quartile_3,measure_value_min,measure_value_max,KPI Source
346,Lummus Technology Inc,Server Cloud SQL,59.770114942528735,77.77777777777777,100.0,0.0,77.77777777777777,100.0,0.0,100.0,39.6551724137931,0.0,0.0,0.0,0.0,100.0,0.0,100.0,SQL Server Cloud Availability
347,Lummus Technology Inc,Server Cloud SQL,59.770114942528735,77.77777777777777,100.0,0.0,77.77777777777777,100.0,0.0,100.0,39.6551724137931,0.0,0.0,0.0,0.0,100.0,0.0,100.0,SQL Server CloudAvailability
348,Lummus Technology Inc,Server OP DNS,11.827956989247307,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
349,Lummus Technology Inc,Server OP DNS,11.827956989247307,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
350,Lummus Technology Inc,Server OP Memory Performance,88.53046594982078,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.3986289116644,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Availability
351,Lummus Technology Inc,Server OP Memory Performance,88.53046594982078,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.3986289116644,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Performance
352,Lummus Technology Inc,Servers Cloud CPU Performance,94.82758620689656,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.1844442956911,99.92504626914723,0.0,99.74759047758495,99.92504626914723,99.99013181104728,0.0,100.0,Servers Cloud Availibility
353,Lummus Technology Inc,Servers Cloud Connectivity,90.61302681992338,100.0,100.0,100.0,100.0,100.0,0.0,100.0,86.24949373498926,95.12225935799735,95.14285714285714,94.95303213119507,95.12225935799735,95.13724675314766,0.0,95.14285714285714,Servers Cloud Availibility
354,Lummus Technology Inc,Servers Cloud Connectivity Daily,26.881720430107524,0.0,0.0,0.0,0.0,55.55555555555556,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Performance
355,Lummus Technology Inc,Servers Cloud Disk Performance,94.82758620689656,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.26131083394472,100.0,100.0,99.98758865248227,100.0,100.0,0.0,100.0,Servers Cloud Availibility
356,Lummus Technology Inc,Servers Cloud Uptime,94.82758620689656,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.21270155070955,99.99114041289022,100.0,99.93119577139862,99.99114041289022,100.0,0.0,100.0,Servers Cloud Availibility
357,Lummus Technology Inc,Servers Connectivity Daily,96.55172413793103,100.0,100.0,100.0,100.0,100.0,0.0,100.0,94.69084962988546,98.25354585781598,0.0,98.1402021696124,98.25354585781598,98.29041729262462,0.0,98.3239620875407,Infrastructure availability
358,Lummus Technology Inc,Servers OP CPU Performance ,88.53046594982078,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.39856289279076,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Availability
359,Lummus Technology Inc,Servers OP CPU Performance ,88.53046594982078,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.39856289279076,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Performance
360,Lummus Technology Inc,Servers OP Connectivity,90.3225806451613,100.0,100.0,100.0,100.0,100.0,0.0,100.0,89.31928163519653,100.0,100.0,99.28901508876257,100.0,100.0,0.0,100.0,Servers OP Availability
361,Lummus Technology Inc,Servers OP Disk Performance,88.53046594982078,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.35483870967742,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Availability
362,Lummus Technology Inc,Servers OP SQL,38.8888888888889,38.888888888888886,0.0,0.0,38.888888888888886,77.77777777777777,0.0,77.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server OP Availability
363,Lummus Technology Inc,Servers OP Uptime,88.17204301075269,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.37917850863549,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Availability
364,Lummus Technology Inc,Servers OP Uptime,88.17204301075269,100.0,100.0,100.0,100.0,100.0,0.0,100.0,88.37917850863549,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers OP Performance
365,Lummus Technology Inc,Service Request Age (Average) Odoo,50.0,50.0,50.0,12.5,50.0,87.5,0.0,100.0,9.88105728332423,0.0,0.0,0.0,0.0,20.44622905291454,0.0,20.60114401168946,Ticket Age
366,Lummus Technology Inc,Solved tickets daily,44.858374384236456,43.75,43.75,25.0,43.75,62.5,0.0,100.0,70.29688800263717,74.10714285714286,75.0,64.3114311431143,74.10714285714286,81.30151098901098,0.0,100.0,Service Desk numbers
367,Lummus Technology Inc,Stack Availability Auvik,98.27586206896552,100.0,100.0,100.0,100.0,100.0,0.0,100.0,96.99454638780196,99.88690476190476,100.0,97.86016483516484,99.88690476190476,100.0,0.0,100.0,Stack Availability
368,Lummus Technology Inc,Storage Connectivity Daily,96.7741935483871,100.0,100.0,100.0,100.0,100.0,0.0,100.0,96.50144672393799,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Infrastructure availability
369,Lummus Technology Inc,Storage Utilization Access Point,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utilization Access Point
370,Lummus Technology Inc,Storage Utilization Controller,80.17241379310344,75.0,75.0,75.0,75.0,75.0,75.0,100.0,26.67601967061687,27.18277786396168,0.0,27.16101868947347,27.18277786396168,30.598072528839115,0.0,30.6824996471405,Utilization Controller
371,Lummus Technology Inc,Storage Utilization Firewall,65.51724137931035,75.0,75.0,50.0,75.0,75.0,50.0,100.0,47.16366239806399,49.64941183258506,0.0,49.52245086314631,49.64941183258506,50.749609589576714,0.0,51.05812518298626,Utilization Firewall
372,Lummus Technology Inc,Storage Utilization Router,52.58620689655172,50.0,50.0,50.0,50.0,50.0,50.0,100.0,64.5655787849335,70.31566772460937,70.32000122070312,62.31625194019742,70.31566772460937,70.32000122070312,0.0,70.32400207519531,Utilization Router
373,Lummus Technology Inc,Storage Utilization Stack,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,19.352728433214136,20.1485713947387,20.14761893522172,20.147470125130248,20.1485713947387,20.14952370666322,0.0,21.50886355205016,Utilization Stack
374,Lummus Technology Inc,Storage Utilization Switch,76.29310344827586,75.0,75.0,75.0,75.0,75.0,75.0,100.0,34.36779334408112,36.24240028381347,36.24240028381347,36.24240020751953,36.24240028381347,36.24240028381347,0.0,36.24240028381347,Utilization Switch
375,Lummus Technology Inc,Storage Utilization Telecommunications,76.29310344827586,75.0,75.0,75.0,75.0,75.0,75.0,100.0,33.18690052499986,34.8088886472914,34.79777738783095,34.79597176445854,34.8088886472914,35.3643750945727,0.0,35.37250006198883,Utilization Telecommunications
376,Lummus Technology Inc,Switch Availability Auvik,98.27586206896552,100.0,100.0,100.0,100.0,100.0,0.0,100.0,97.53221264367815,99.94619047619048,100.0,98.71517857142857,99.94619047619048,100.0,0.0,100.0,Switch Availability
377,Lummus Technology Inc,Switch/Router Connectivity Daily,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Devices Availability N-Able
378,Lummus Technology Inc,Switch/Router Connectivity Daily,51.724137931034484,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infrastructure availability
379,Lummus Technology Inc,Telecommunications Availability Auvik,98.27586206896552,100.0,100.0,100.0,100.0,100.0,0.0,100.0,98.20689655172414,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Telecommunications Availability
380,Lummus Technology Inc,Ticket Churn,70.6896551724138,80.0,80.0,60.0,80.0,80.0,0.0,100.0,70.45651868425993,74.10714285714286,0.0,64.86002048480711,74.10714285714286,81.32967032967032,0.0,100.0,Ticket Churn
381,Lummus Technology Inc,Ticket Messages Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7.6088244919022,7.440921414656678,6.437802907915994,7.237763975155279,7.440921414656678,7.865470193115029,6.437802907915994,8.935344827586206,Quality Service Desk
382,Lummus Technology Inc,Tickets assigned 60m+ Weekly Odoo,47.08222811671087,53.84615384615385,53.84615384615385,25.000000000000004,53.84615384615385,76.92307692307692,0.0,100.0,12.0010643371355,11.180555555555555,0.0,8.520066889632107,11.180555555555555,15.113636363636363,0.0,21.91780821917808,Response Time +60m
383,Lummus Technology Inc,Tickets with Service Operations Weekly (Percentage) Odoo,51.91570881226054,55.55555555555556,55.55555555555556,33.33333333333334,55.55555555555556,55.55555555555556,0.0,100.0,48.185161096837376,55.17819639957044,0.0,47.91548764384078,55.17819639957044,62.19513941940413,0.0,68.44444444444444,Quality Service Desk
384,Lummus Technology Inc,Time to create incident Crowdstrike,80.17241379310344,100.0,100.0,100.0,100.0,100.0,0.0,100.0,84.42758620689655,1.0,0.0,0.0,1.0,22.0,0.0,713.0,Reaction time
385,Lummus Technology Inc,Time to resolve detection Crowdstrike,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reaction time
386,Lummus Technology Inc,Time to resolve high severity incidents - Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Reaction Time Azure
387,Lummus Technology Inc,Time to solve ticket daily Odoo,66.89655172413794,70.0,70.0,70.0,70.0,92.5,0.0,100.0,1.8344717399423889,1.422135040350124,0.0833333358168602,0.8824602097083574,1.422135040350124,1.916736035360169,0.0833333358168602,14.74333350999015,Service Desk numbers
388,Lummus Technology Inc,Time to triaged Crowdstrike,87.93103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,449.04597701149413,0.0,0.0,0.0,0.0,0.0,0.0,13022.33333333333,Reaction time
389,Lummus Technology Inc,True positive detections Crowdstrike Weekly,58.62068965517243,66.66666666666667,100.0,33.33333333333334,66.66666666666667,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True Positive Detections
390,Lummus Technology Inc,Unfamiliar sign-in properties (Count) Defender 365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unsecure Logins
391,Lummus Technology Inc,Urgent and Critical Vulnerabilities Qualys,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.298261941819781,2.306737578198242,2.306737578198242,2.288638533511552,2.306737578198242,2.306737578198242,2.282700704779751,2.306737578198242,Vulnerability management
392,Lummus Technology Inc,Virtual Machine Availability Auvik,98.27586206896552,100.0,100.0,100.0,100.0,100.0,0.0,100.0,98.10344827586206,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Virtual Machines Availability
393,Lummus Technology Inc,Warranty Expired Devices (Percentage) Nable,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,58.307304056430084,58.30833833233353,57.70845830833833,57.70845830833833,58.30833833233353,58.48830233953209,57.64847030593882,59.20815836832634,Warranty Expired Devices
394,Lummus Technology Inc,Workstation Connectivity Daily,98.27586206896552,100.0,100.0,100.0,100.0,100.0,0.0,100.0,98.09134205822437,99.99717066699449,100.0,99.85332515166444,99.99717066699449,99.99987401962281,0.0,100.0,Infrastructure availability
395,UG2,Abandonment Rate Daily,87.93103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.022104332449160033,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,Abandonment Rate Daily
396,UG2,Active Detections Crowdstrike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,Active Detections Crowdstrike
397,UG2,Answering Speed Time Daily,71.03448275862068,100.0,100.0,5.0,100.0,100.0,0.0,100.0,11.453786182584091,3.966666666666667,0.0,0.0,3.966666666666667,8.393229166666666,0.0,179.0,Answering Speed Time Daily
398,UG2,Application Alerts Odoo (Percentage),91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
399,UG2,Application Incidents P1 Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
400,UG2,Application Incidents P2 Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Applications Service Management
401,UG2,Application Incidents P3 Odoo,82.75862068965517,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.3620689655172414,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Applications Service Management
402,UG2,Application Problems Odoo,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Applications Service Management
403,UG2,Applications Changes Odoo,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Applications Service Management
404,UG2,Azure Advisor Cost Score,82.75862068965517,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,0.0,100.0,81.10883620689656,88.328125,0.0,87.8515625,88.328125,89.3671875,0.0,91.3125,Azure Advisor Scores (weighted)
405,UG2,Azure Advisor Operational Excellence Score,87.93103448275862,100.0,100.0,88.88888888888889,100.0,100.0,0.0,100.0,85.57381465517241,92.03125,100.0,88.4375,92.03125,100.0,0.0,100.0,Azure Advisor Scores (weighted)
406,UG2,Azure Advisor Performance Score,91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,91.37931034482759,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Azure Advisor Scores (weighted)
407,UG2,Azure Advisor Security Score,40.99616858237549,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,0.0,55.55555555555556,44.23626077586207,48.21875,48.21875,48.21875,48.21875,48.28125,0.0,50.8125,Azure Advisor Security Score
408,UG2,Azure Advisor Security Score,40.99616858237549,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,0.0,55.55555555555556,44.23626077586207,48.21875,48.21875,48.21875,48.21875,48.28125,0.0,50.8125,Azure Advisor Scores (weighted)
409,UG2,CSAT Score Odoo,2.7586206896551726,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5276402770887401,0.47341696535244926,0.375,0.32789855072463764,0.47341696535244926,0.6016042780748663,0.0,4.2,Survey's score
410,UG2,Call SLA Performance Weekly,25.369458128078815,20.0,20.0,14.28571428571429,20.0,28.57142857142857,0.0,100.0,23.141818697229063,24.478940512375164,0.0,0.0,24.478940512375164,30.326086956521735,0.0,100.0,Call SLA Performance Daily
411,UG2,Change Age (Average) Odoo,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ticket Age
412,UG2,Converge Resolvers Answered Surveys Weekly (Percentage),47.23746081504702,36.36363636363637,36.36363636363637,18.465909090909093,36.36363636363637,63.63636363636363,0.0,100.0,10.746352205886291,11.37466307277628,0.0,7.5,11.37466307277628,15.0,0.0,21.875,Managed Answered Surveys Percentage Weekly
413,UG2,Converge Resolvers Oldest Ticket (Age),5.172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,100.0,368.9310344827586,368.5,394.0,354.5,368.5,382.75,340.0,397.0,Managed Supporter Ticket Oldest (Age)
414,UG2,Converge Resolvers Oldest Ticket (duration),48.522167487684726,52.38095238095238,52.38095238095238,52.38095238095238,52.38095238095238,52.38095238095238,0.0,100.0,140.00632399526137,128.9166717529297,128.9166717529297,104.3416690826416,128.9166717529297,204.5,14.30000019073486,204.5,Managed Supporter Ticket Oldest (duration)
415,UG2,Cost MTD vs Cost Previous Month to Date,83.05418719211823,85.71428571428571,100.0,80.0,85.71428571428571,100.0,0.0,100.0,84.42169243988083,101.8109575270075,70.32985193634391,67.77807659787058,101.8109575270075,109.4900426566926,0.0,117.5798893077519,Cost MTD Trend
416,UG2,Cost Recommendations,89.65517241379311,100.0,100.0,100.0,100.0,100.0,0.0,100.0,1.5862068965517242,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Azure Recommendations
417,UG2,Crowdscore,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CrowdScore
418,UG2,Dissatisfied Surveys Weekly (Percentage) Odoo,82.32758620689656,100.0,100.0,75.0,100.0,100.0,0.0,100.0,0.9983269334223766,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,Satisfied and Dissatisfied Surveys
419,UG2,Documented Detections Crowdstrike,58.62068965517243,66.66666666666667,100.0,33.33333333333334,66.66666666666667,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Documented Events
420,UG2,Documented Incidents Crowdstrike,56.89655172413795,33.33333333333334,100.0,8.333333333333336,33.33333333333334,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Documented Events
421,UG2,False Positive Alerts (Percentage) Odoo,52.01149425287357,58.33333333333334,58.33333333333334,33.33333333333334,58.33333333333334,58.33333333333334,0.0,100.0,31.535755595838594,31.299746348290036,10.79136690647482,25.510986203372507,31.299746348290036,38.36448154824021,10.79136690647482,55.04587155963303,Detection Quality Weekly
422,UG2,Fine score incident Crowdstrike,75.86206896551724,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CrowdScore
423,UG2,Handle Time Daily,78.07881773399015,85.71428571428571,100.0,71.42857142857143,85.71428571428571,100.0,0.0,100.0,3.0270178839389406,1.309722222222222,0.0,0.0,1.309722222222222,4.198873753561253,0.0,39.85,Handle Time
424,UG2,High Availability Recommendations,25.862068965517242,0.0,0.0,0.0,0.0,50.0,0.0,100.0,8.120689655172415,11.0,12.0,2.0,11.0,13.0,0.0,16.0,Azure Recommendations
425,UG2,Incident Age (Average) Odoo,77.29885057471266,83.33333333333333,83.33333333333333,66.66666666666667,83.33333333333333,83.33333333333333,66.66666666666667,83.33333333333333,3.570612947459693,3.575145801019509,3.460779971001713,3.4880760721715105,3.575145801019509,3.6493856179749695,3.440680478620244,3.701029037522265,Ticket Age
426,UG2,Incidents P1 Daily Odoo,79.3103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,2.3990462487987774,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Service Desk numbers
427,UG2,Incidents P2 Daily Odoo,77.58620689655173,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.8645395347439061,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Service Desk numbers
428,UG2,Incidents P3 Daily Odoo,32.18390804597702,0.0,0.0,0.0,0.0,66.66666666666667,0.0,100.0,61.55104226337998,61.25,50.0,50.0,61.25,80.0,0.0,100.0,Service Desk numbers
429,UG2,Mean Time Between P1,62.64367816091955,100.0,100.0,33.33333333333334,100.0,100.0,0.0,100.0,461.70036808976454,104.5666666666667,0.0,0.4666666666666667,104.5666666666667,897.75,0.0,2263.941666666667,Quality Service Desk
430,UG2,Modified/Created Ratio Tickets Daily,82.89545703338808,100.0,100.0,61.111111111111114,100.0,100.0,0.0,100.0,0.729466254774297,0.849624060150376,1.0,0.60625,0.849624060150376,0.9436274509803921,0.0,1.0,Modified Tickets Daily (Percentage)
431,UG2,Oldest Open Incident Odoo,58.3743842364532,71.42857142857143,85.71428571428571,28.57142857142857,71.42857142857143,85.71428571428571,0.0,100.0,42.80258628417705,27.708333015441895,44.68333435058594,18.09166669845581,27.708333015441895,61.83333206176758,6.650000095367432,137.1333312988281,Oldest Open Ticket
432,UG2,Oldest Open Service Request Odoo,8.620689655172415,0.0,0.0,0.0,0.0,15.0,0.0,100.0,139.8580482581566,128.9166717529297,128.9166717529297,104.3416690826416,128.9166717529297,204.5,13.91666698455811,204.5,Oldest Open Ticket
433,UG2,Open Tickets with 3w+ (Percentage),4.70219435736677,0.0,0.0,0.0,0.0,0.0,0.0,27.27272727272727,37.380066585974795,40.85850556438792,18.46153846153846,29.466230936819173,40.85850556438792,46.822916666666664,16.43835616438356,56.0,Open Tickets with 3w+ (Percentage)
434,UG2,Operational Excellence Recommendations,96.55172413793103,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.6724137931034483,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Azure Recommendations
435,UG2,Patch Status Failed N-able Weekly,36.206896551724135,0.0,0.0,0.0,0.0,100.0,0.0,100.0,60.84719322773044,95.09368902194542,0.0,0.0,95.09368902194542,97.41013510218016,0.0,98.79518072289157,Patch Status
436,UG2,Patch Status Servers Cloud,5.952380952380952,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Availibility
437,UG2,Patch Status Servers OP,5.747126436781608,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
438,UG2,Patch Status Servers OP,5.747126436781608,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
439,UG2,Percentage of Alerts Daily Odoo,45.689655172413794,41.66666666666667,0.0,4.166666666666668,41.66666666666667,66.66666666666667,0.0,100.0,63.324351948193076,66.66666666666667,100.0,54.27350427350427,66.66666666666667,80.9375,0.0,100.0,Service Desk numbers
440,UG2,Performance Recommendations,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azure Recommendations
441,UG2,Problem Age (Average) Odoo,46.264367816091955,16.66666666666667,0.0,0.0,16.66666666666667,100.0,0.0,100.0,12.359195402298852,0.0,0.0,0.0,0.0,23.75,0.0,50.0,Ticket Age
442,UG2,Resolution SLA,63.98467432950192,66.66666666666667,66.66666666666667,55.55555555555556,66.66666666666667,77.77777777777777,0.0,100.0,61.360420298048346,64.78537360890303,80.0,56.772113022113025,64.78537360890303,72.40259740259741,0.0,100.0,Resolution SLA
443,UG2,Response SLA,89.65517241379311,100.0,100.0,88.88888888888889,100.0,100.0,0.0,100.0,85.58602718939395,90.16129032258064,100.0,84.48142414860682,90.16129032258064,93.92156862745098,0.0,100.0,Response SLA
444,UG2,Response Time daily Odoo,74.20977011494253,100.0,100.0,87.5,100.0,100.0,0.0,100.0,18.131156222122407,14.822613501821515,0.0,0.0,14.822613501821515,25.53732343495955,0.0,134.8633313179016,Service Desk numbers
445,UG2,Satisfied Surveys Weekly (Percentage) Odoo,79.59770114942529,100.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,86.37931034482759,100.0,100.0,80.0,100.0,100.0,0.0,100.0,Satisfied and Dissatisfied Surveys
446,UG2,Saving Amount of Recommendations,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31.24137931034483,0.0,0.0,0.0,0.0,0.0,0.0,324.0,Azure Recommendations
447,UG2,Security Recommendations,36.206896551724135,0.0,0.0,0.0,0.0,100.0,0.0,100.0,41.56896551724138,20.0,0.0,0.0,20.0,72.75,0.0,164.0,Azure Recommendations
448,UG2,Server Cloud DNS,52.87356321839081,55.55555555555556,100.0,11.11111111111111,55.55555555555556,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Availibility
449,UG2,Server Cloud Memory Performance,93.29501915708812,100.0,100.0,100.0,100.0,100.0,0.0,100.0,92.96160388814992,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
450,UG2,Server Cloud SQL,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server Cloud Availability
451,UG2,Server Cloud SQL,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SQL Server CloudAvailability
452,UG2,Server OP DNS,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
453,UG2,Server OP DNS,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
454,UG2,Server OP Memory Performance,5.376344086021502,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
455,UG2,Server OP Memory Performance,5.376344086021502,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
456,UG2,Servers Cloud CPU Performance,95.01915708812261,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.89912901253535,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
457,UG2,Servers Cloud Connectivity,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Availibility
458,UG2,Servers Cloud Connectivity Daily,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers Cloud Performance
459,UG2,Servers Cloud Disk Performance,95.01915708812261,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.93103448275862,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
460,UG2,Servers Cloud Uptime,95.01915708812261,100.0,100.0,100.0,100.0,100.0,0.0,100.0,87.85833510037126,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Servers Cloud Availibility
461,UG2,Servers Connectivity Daily,96.7741935483871,100.0,100.0,100.0,100.0,100.0,0.0,100.0,96.7548104563067,100.0,100.0,100.0,100.0,100.0,0.0,100.0,Infrastructure availability
462,UG2,Servers OP CPU Performance ,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
463,UG2,Servers OP CPU Performance ,11.82795698924731,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Performance
464,UG2,Servers OP Connectivity,5.376344086021506,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
465,UG2,Servers OP Disk Performance,11.827956989247307,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servers OP Availability
